id,prompt,text,label,model,domain
2586,NO-PROMPT,"Member States shall communicate to the Commission the texts of the provisions of national law which they adopt in the field covered by this Directive. Article 5. This Directive shall enter into force on the twentieth day following its publication in the Official Journal of the European Communities. Article 6. This Directive is addressed to the Member States. Done at Brussels, 3 September 1998.",human,NO-MODEL,legal
2520,NO-PROMPT,"It shall be prohibited to retain on board, tranship or land such stock caught by those vessels after that date. Article 3. Entry into force. This Regulation shall enter into force on the day following that of its publication in the Official Journal of the European Union. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 6 October 2005.",human,NO-MODEL,legal
19258,NO-PROMPT,"love stirling uni gym!!! beasted bis and tris today. back on diet and tan is getting good, feel amazing",human,NO-MODEL,tweets
17115,NO-PROMPT,Sitting in my gazebo looking at the spot when we laid Loco Rio to rest. Damn I miss that dog,human,NO-MODEL,tweets
15191,NO-PROMPT,@Ali_Sweeney The next time James eats a PB&amp;J sandwich take a pic of him!!! The grin is so cute!!,human,NO-MODEL,tweets
15141,NO-PROMPT,@tommcfly i have to still read eclipse as well! dont watch twilight the movie though if you want to keep liking the,human,NO-MODEL,tweets
19065,NO-PROMPT,i think i may be slightly in love with a 37 year old dude called mark hoppus,human,NO-MODEL,tweets
6440,NO-PROMPT,"Article 1. The refund referred to in Article 3(2) of Regulation (EEC) No 1722/93, expressed per tonne of starch extracted from maize, wheat, barley, oats, potatoes, rice or broken rice, shall be EUR 11,86/t. Article 2. This Regulation shall enter into force on 19 September 2003. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 18 September 2003.",human,NO-MODEL,legal
29796,NO-PROMPT,"The quarantine tank should be at least 5 to 10 gallons, with a sponge filter that has been in a tank with fish. This will ensure the filter contains good bacteria to populate the tank. The tank should also have a heater, an aquarium light, and a cover. If you are an avid aquarium owner, you may already have a quarantine tank set up. You should keep the quarantine tank clean and prepare it before you buy new fish for your regular tank. Once you",human,NO-MODEL,wiki
14206,NO-PROMPT,@dirtmind Im all packed today Been on my instruments and ATTEMPTING examinations maybe tomoz ill have alot of,human,NO-MODEL,tweets
18152,NO-PROMPT,@englishmum love your blog! Going to have to try the recipie,human,NO-MODEL,tweets
5299,NO-PROMPT,"Avdas San Francisco y Palmarito Edificio Indulac, Apartado 1546 Caracas 10107A // // Instituto Nacional de Nutrición Operativa Avenida Barait esq. El Carmen Edificio Sede Central Caracas. Article 2. This Regulation shall enter into force on the third day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 18 August 1987.",human,NO-MODEL,legal
17346,NO-PROMPT,@fathomco Im so sad I missed the Hamilton Beach event Got swamped at work and couldnt make it. Hope,human,NO-MODEL,tweets
26440,NO-PROMPT,"Presidents, for example, have signed novels, hats, golf balls, pictures and more! You should have a practiced hand when it comes to signing autographs so you can do so easily and without hesitation when the time comes even if youre surprised by a request to autograph something odd. You might want to spend a few weeks doodling your autograph wherever you can for a few weeks until you are completely comfortable with it. You might even turn your practice into a",human,NO-MODEL,wiki
30471,NO-PROMPT,"When you introduce them, you want to make sure that they get the recognition that they deserve. Make sure the DJ or MC has a written list of the names of the entire bridal party. If necessary, include a pronunciation guide for the announcer. You don’t want them stumbling over an uncommon name. Make sure the names are written in the order in which the members of the party will enter. Music is a traditional component of the bridal party entrance. You can use it",human,NO-MODEL,wiki
6744,NO-PROMPT,"Article 1. Applications for system B export licences for table grapes submitted pursuant to Article 1 of Regulation (EC) No 628/2007, export declarations for which are accepted after 17 August and before 1 November 2007, are hereby rejected. Article 2. This Regulation shall enter into force on 18 August 2007. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 17 August 2007.",human,NO-MODEL,legal
30317,NO-PROMPT,"There may be exemptions for certain items such as medications, baby formula, breast milk, and certain foods. You can declare these items but should know that officers may need to conduct additional screening which can take longer.",human,NO-MODEL,wiki
26687,NO-PROMPT,"When your peace lily becomes too large for its pot, you may notice that it seems to require increasingly frequent watering and/or that its leaves turn yellow for no apparent reason. You may also be able to see its roots crowd the surface of the soil. Generally, peace lilies should be repotted every 12 years, so if its been about this length of time and you notice some of the above symptoms, your plant is a likely candidate for repotting. When you repot",human,NO-MODEL,wiki
18138,NO-PROMPT,I think Ive opened the app store app more times today than in the entire year its existed. Still no Beejive update,human,NO-MODEL,tweets
28705,NO-PROMPT,"Size is a very important factor when deciding how many hermit crabs you will keep. A good rule of thumb is 1 inch (2.5 cm) of hermit crab per 1 gallon (3.8 l). To determine how long your crabs are, measure across the shell opening. Remember, the habitat (or as many people call it, crabitat) needs to be able to hold 3 dishes, climbing toys, shelters, shells, and have space for",human,NO-MODEL,wiki
19323,NO-PROMPT,"@RealBillBailey Of all the days you could be in Glasgow on your summer tour,",human,NO-MODEL,tweets
7246,NO-PROMPT,The percentage of the catch that owners of Community tuna seiners are obliged to land directly in accordance with point C of Annex I to the Protocol establishing the fishing opportunities and financial compensation provided for in the Agreement between the European Economic Community and the Government of the Republic of Senegal on fishing off the coast of Senegal for the periods 1 May 2001 to 31 July 2001 and 1 August 2001 to 31 December 2001 shall be pro rata temporis as follows: vessels flying the French flag: 44 %. vessels,human,NO-MODEL,legal
17135,NO-PROMPT,Visited IKEA today. Remebered to get the swedish flag up itÃÂ´s our national day. Sweden lost the game,human,NO-MODEL,tweets
17948,NO-PROMPT,"@hannahnahnah1 haha, I guess so. you should make one now and it could be a surprise!",human,NO-MODEL,tweets
19334,NO-PROMPT,"@mairalee the man has posted in hours yet he is still top! thats pretty good going,dont ya think!",human,NO-MODEL,tweets
4512,NO-PROMPT,"Article 1. The standard import values referred to in Article 4 of Regulation (EC) No 3223/94 shall be fixed as indicated in the Annex hereto. Article 2. This Regulation shall enter into force on 6 June 2003. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 5 June 2003.",human,NO-MODEL,legal
